"Theme","IndDropdown","TimePeriod","Sex","Age","CategoryType","Category","SubCategory","Count","Denominator","Value","LCI","UCI","YAxisLabel","ValueNote"
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","08","Yorkshire and The Humber",NA,NA,80.7,80.2,81.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","08","Yorkshire and The Humber",NA,NA,80.7,80.2,81.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","East Midlands",NA,NA,81.6,81.1,82.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","East Midlands",NA,NA,81.6,81.1,82.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","East of England",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","East of England",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","London",NA,NA,82.6,82.1,83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","London",NA,NA,82.6,82.1,83,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","North East",NA,NA,81.7,81,82.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","North East",NA,NA,81.7,81,82.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","North West",NA,NA,81.7,81.3,82.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","North West",NA,NA,81.7,81.3,82.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","South East",NA,NA,82.7,82.3,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","South East",NA,NA,82.7,82.3,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","South West",NA,NA,82.2,81.8,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","South West",NA,NA,82.2,81.8,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","West Midlands",NA,NA,81.4,80.9,81.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","West Midlands",NA,NA,81.4,80.9,81.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","Yorkshire and The Humber",NA,NA,81.1,80.6,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","09","Yorkshire and The Humber",NA,NA,81.1,80.6,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","East Midlands",NA,NA,83,82.5,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","East Midlands",NA,NA,83,82.5,83.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","East of England",NA,NA,83.7,83.2,84.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","East of England",NA,NA,83.7,83.2,84.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","London",NA,NA,83.1,82.7,83.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","London",NA,NA,83.1,82.7,83.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","North East",NA,NA,83.2,82.5,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","North East",NA,NA,83.2,82.5,83.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","North West",NA,NA,82.5,82.1,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","North West",NA,NA,82.5,82.1,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","South East",NA,NA,83.6,83.3,84,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","South East",NA,NA,83.6,83.3,84,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","South West",NA,NA,82.8,82.3,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","South West",NA,NA,82.8,82.3,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","West Midlands",NA,NA,82.6,82,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","West Midlands",NA,NA,82.6,82,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","Yorkshire and The Humber",NA,NA,82.7,82.3,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Male","All ages","Deprivation deciles","10 = least deprived","Yorkshire and The Humber",NA,NA,82.7,82.3,83.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","East Midlands",NA,NA,78.7,78.2,79.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","East Midlands",NA,NA,78.7,78.2,79.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","East of England",NA,NA,80.2,79.7,80.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","East of England",NA,NA,80.2,79.7,80.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","London",NA,NA,81.2,80.8,81.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","London",NA,NA,81.2,80.8,81.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","North East",NA,NA,76.7,76,77.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","North East",NA,NA,76.7,76,77.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","North West",NA,NA,77.2,76.8,77.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","North West",NA,NA,77.2,76.8,77.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","South East",NA,NA,80.5,80.1,80.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","South East",NA,NA,80.5,80.1,80.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","South West",NA,NA,79.7,79.2,80.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","South West",NA,NA,79.7,79.2,80.2,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","West Midlands",NA,NA,78.8,78.3,79.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","West Midlands",NA,NA,78.8,78.3,79.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","Yorkshire and The Humber",NA,NA,77.7,77.2,78.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","01 = most deprived","Yorkshire and The Humber",NA,NA,77.7,77.2,78.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","East Midlands",NA,NA,79.8,79.3,80.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","East Midlands",NA,NA,79.8,79.3,80.3,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","East of England",NA,NA,82.2,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","East of England",NA,NA,82.2,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","London",NA,NA,82.1,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","London",NA,NA,82.1,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","North East",NA,NA,78.1,77.4,78.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","North East",NA,NA,78.1,77.4,78.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","North West",NA,NA,78.4,77.9,78.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","North West",NA,NA,78.4,77.9,78.8,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","South East",NA,NA,82.2,81.8,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","South East",NA,NA,82.2,81.8,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","South West",NA,NA,82.3,81.8,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","South West",NA,NA,82.3,81.8,82.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","West Midlands",NA,NA,79.5,79,80,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","West Midlands",NA,NA,79.5,79,80,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","Yorkshire and The Humber",NA,NA,79.3,78.8,79.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","02","Yorkshire and The Humber",NA,NA,79.3,78.8,79.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","East Midlands",NA,NA,81.1,80.5,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","East Midlands",NA,NA,81.1,80.5,81.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","East of England",NA,NA,82.7,82.2,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","East of England",NA,NA,82.7,82.2,83.1,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","London",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","London",NA,NA,82.9,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","North East",NA,NA,79.2,78.5,79.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","North East",NA,NA,79.2,78.5,79.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","North West",NA,NA,78.9,78.5,79.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","North West",NA,NA,78.9,78.5,79.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","South East",NA,NA,82.5,82.1,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","South East",NA,NA,82.5,82.1,82.9,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","South West",NA,NA,83,82.5,83.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","South West",NA,NA,83,82.5,83.5,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","West Midlands",NA,NA,80.2,79.7,80.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","West Midlands",NA,NA,80.2,79.7,80.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","Yorkshire and The Humber",NA,NA,80.2,79.7,80.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","03","Yorkshire and The Humber",NA,NA,80.2,79.7,80.7,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","04","East Midlands",NA,NA,82.2,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","04","East Midlands",NA,NA,82.2,81.7,82.6,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","04","East of England",NA,NA,83,82.5,83.4,"Life expectancy (years)",NA
"Life expectancy","Life expectancy","2015","Female","All ages","Deprivation deciles","04","East of England",NA,NA,83,82.5,83.4,"Life expectancy (years)",NA
